Ticker,Market Cap,EY,ROC,Sector,EY_rank,ROC_rank,Score
GIB,20447664128.0,0.0559012762366838,0.09016,Technology,774.0,434.0,1208.0
LEGH,516280576.0,0.0900692840646651,0.0621,Consumer Cyclical,379.0,832.0,1211.0
VG,19291111424.0,0.1178861788617886,0.05631,Energy,270.0,942.5,1212.5
IMMR,215670560.0,0.2764976958525346,0.04997,Technology,116.0,1097.0,1213.0
PG,337591631872.0,0.0477485013244109,0.10746,Consumer Defensive,915.0,298.0,1213.0
TGS,5015461376.0,0.0539898132427843,0.093109995,Energy,809.0,409.0,1218.0
MDXG,870840704.0,0.045,0.11983,Healthcare,984.0,234.0,1218.0
GSK,100850196480.0,0.0710458424290533,0.07129,Healthcare,550.0,670.0,1220.0
CTRA,19231127552.0,0.0866425992779783,0.06279,Energy,407.0,815.0,1222.0
BMY,113839308800.0,0.0532544378698224,0.0939,Healthcare,823.0,400.0,1223.0
AMPH,1344172800.0,0.0768707482993197,0.06735,Healthcare,490.0,733.0,1223.0
KRT,499874688.0,0.0602651667336279,0.081590004,Consumer Cyclical,694.0,530.0,1224.0
TREX,4526152192.0,0.0440613026819923,0.124060005,Industrials,1007.0,217.0,1224.0
ITW,74845544448.0,0.0405437259369843,0.16416,Industrials,1114.0,110.0,1224.0
TILE,1773906816.0,0.0640426951300867,0.07785,Consumer Cyclical,644.0,581.0,1225.0
CMCSA,112244367360.0,0.2071576049552649,0.051069997,Communication Services,156.0,1070.0,1226.0
AN,7793009664.0,0.0797387463584249,0.06532,Consumer Cyclical,465.0,763.0,1228.0
SSL,4507391488.0,0.0939794419970631,0.06012,Basic Materials,359.0,874.0,1233.0
GFR,619496448.0,0.25,0.049590003,Energy,128.5,1107.0,1235.5
HAFN,2962900992.0,0.1081560283687943,0.056700002,Industrials,297.0,939.0,1236.0
YOU,4580090880.0,0.0474285714285714,0.10422,Technology,919.0,317.0,1236.0
THRY,233741056.0,0.089126559714795,0.061440002,Technology,386.0,851.0,1237.0
PLAB,1972168320.0,0.0676557863501483,0.07399,Technology,597.0,640.0,1237.0
GIS,23621679104.0,0.1069457221711131,0.056810003,Consumer Defensive,301.0,936.0,1237.0
RRC,8036567552.0,0.0707280832095096,0.07026,Energy,555.0,683.0,1238.0
CSL,15237218304.0,0.049239234181124,0.09835,Industrials,882.0,359.0,1241.0
ESP,141001872.0,0.0665407220822837,0.07434,Industrials,607.0,637.0,1244.0
COKE,10123326464.0,0.0467439073112265,0.10564999,Consumer Defensive,936.0,309.0,1245.0
BRC,3868491264.0,0.0496067755595886,0.096599996,Industrials,872.0,373.0,1245.0
DOX,9108436992.0,0.0601333650869254,0.08035,Technology,699.0,546.0,1245.0
ASO,3734819584.0,0.0981064021641118,0.05826,Consumer Cyclical,341.0,907.0,1248.0
EHC,10102599680.0,0.0516738030362008,0.094,Healthcare,849.0,399.0,1248.0
SLVM,2110677120.0,0.0857707509881422,0.06201,Basic Materials,416.0,833.0,1249.0
CARG,3606123008.0,0.0382330147248772,0.18673,Consumer Cyclical,1175.0,75.0,1250.0
WH,6152786432.0,0.0551030796640366,0.08691,Consumer Cyclical,788.0,463.0,1251.0
RICK,226121552.0,0.073362102785406,0.06756,Consumer Cyclical,524.0,728.0,1252.0
PLTK,1380124928.0,0.0662983425414364,0.07377,Communication Services,612.0,642.0,1254.0
ODD,1942008320.0,0.0510116842405243,0.09378,Consumer Defensive,854.0,401.0,1255.0
MWA,3948093952.0,0.0482785912148793,0.09846,Industrials,899.0,357.0,1256.0
BKTI,321580480.0,0.040125316303169,0.15414,Technology,1129.0,129.0,1258.0
CNQ,69102862336.0,0.0705882352941176,0.06902,Energy,557.0,703.0,1260.0
CHE,6534531072.0,0.0424072621315701,0.12966,Healthcare,1060.0,201.0,1261.0
IIIN,651228224.0,0.0624256837098692,0.076869994,Industrials,662.0,599.0,1261.0
LRE,21417786.0,0.2460567823343848,0.04891,Real Estate,134.0,1129.0,1263.0
MNDO,25050582.0,0.1111111111111111,0.05488,Technology,289.0,977.5,1266.5
AROC,4566625792.0,0.0595425867507886,0.07931,Energy,708.0,559.0,1267.0
RRR,6420168192.0,0.0505899466623565,0.09313,Consumer Cyclical,862.0,407.0,1269.0
UNP,136005861376.0,0.0513725490196078,0.09198,Industrials,852.0,418.0,1270.0
VITL,1369652608.0,0.0428432327166504,0.12099,Consumer Defensive,1044.0,228.0,1272.0
PAC,13399363584.0,0.0414825268318045,0.13231,Industrials,1084.0,188.0,1272.0
JBS,16003709952.0,0.0719776380153738,0.0672,Consumer Defensive,539.0,735.0,1274.0
MTR,8255708.0,0.0552884615384615,0.08387,Energy,786.0,492.0,1278.0
PHI,4870467584.0,0.1024258760107816,0.055609997,Communication Services,320.0,959.0,1279.0
ULTA,29810784256.0,0.0393959092352114,0.15153,Consumer Cyclical,1143.0,136.0,1279.0
SKYW,3914268160.0,0.1062404870624048,0.055,Industrials,306.0,975.0,1281.0
WEYS,293899392.0,0.0823071937783538,0.06182,Consumer Cyclical,444.0,838.0,1282.0
ALLE,13910506496.0,0.0457698501176762,0.10391,Industrials,964.0,320.0,1284.0
SMP,854668480.0,0.079307672436063,0.06274,Consumer Cyclical,466.0,818.0,1284.0
CRC,4115493888.0,0.0918299933935256,0.05782,Energy,372.0,914.0,1286.0
VRSN,23010271232.0,0.0344647309579345,0.47981,Technology,1281.0,9.0,1290.0
IT,17857742848.0,0.0472967395790342,0.096920006,Technology,924.0,369.5,1293.5
MMS,5423088128.0,0.0570452427787555,0.080520004,Industrials,752.0,544.0,1296.0
CHKP,20029171712.0,0.0478947368421052,0.09503999,Technology,908.0,388.0,1296.0
TOPS,24102492.0,0.4372623574144486,0.04652,Energy,93.0,1203.5,1296.5
TGNA,3052026112.0,0.1115856914041644,0.05329,Communication Services,288.0,1009.0,1297.0
FTK,490844256.0,0.0509413067552602,0.08928,Energy,856.0,443.0,1299.0
MTH,5595718656.0,0.0985396658334429,0.055560004,Consumer Cyclical,339.0,963.0,1302.0
WHD,3600338688.0,0.0489469578783151,0.09203,Energy,887.0,417.0,1304.0
LW,5834688000.0,0.0666183924692252,0.06905,Consumer Defensive,606.0,701.0,1307.0
GPK,4606667264.0,0.1079872204472843,0.05323,Consumer Cyclical,298.0,1010.0,1308.0
MNSO,5941122560.0,0.048947626040137,0.09157,Consumer Cyclical,886.0,424.0,1310.0
ACN,171654430720.0,0.0433179393548849,0.11125,Technology,1033.0,280.0,1313.0
TDW,2817665280.0,0.0518777292576419,0.086490005,Energy,845.0,469.0,1314.0
ATAT,5331214336.0,0.03775,0.15599,Consumer Cyclical,1195.0,127.0,1322.0
VZ,164482744320.0,0.1177208835341365,0.05175,Communication Services,273.0,1049.5,1322.5
OKE,46759378944.0,0.0750448337701752,0.062750004,Energy,507.0,817.0,1324.0
GAP,10201812992.0,0.080028839221341,0.06063,Consumer Cyclical,461.0,863.0,1324.0
GDDY,15129709568.0,0.0516749821810406,0.08575,Technology,848.0,476.0,1324.0
HBB,262383552.0,0.120925341745531,0.051269997,Consumer Cyclical,262.0,1063.0,1325.0
NXT,15214590976.0,0.0389584174404521,0.13847,Technology,1151.0,174.0,1325.0
EBS,649282880.0,0.1065375302663438,0.052699998,Healthcare,302.0,1023.5,1325.5
NAGE,518739872.0,0.0375586854460093,0.15602,Healthcare,1201.0,126.0,1327.0
SEE,6138035712.0,0.064647921172795,0.06983,Consumer Cyclical,636.0,693.0,1329.0
LEVI,8494700544.0,0.061214953271028,0.07287,Consumer Cyclical,679.0,653.0,1332.0
ATGE,4162106368.0,0.0563550193881947,0.07898,Consumer Defensive,770.0,564.0,1334.0
WETH,20880184.0,0.3297872340425532,0.04572,Technology,105.0,1232.0,1337.0
HD,378035535872.0,0.0390995892676161,0.13226,Consumer Cyclical,1148.0,189.0,1337.0
NCT,6468768.0,0.4524886877828054,0.04506,Industrials,88.0,1249.0,1337.0
CON,2599307008.0,0.056768558951965,0.07847,Healthcare,760.0,577.5,1337.5
EEFT,3024694272.0,0.092394975010131,0.05531,Technology,368.0,970.5,1338.5
LITB,54431632.0,0.0919540229885057,0.05531,Consumer Cyclical,370.0,970.5,1340.5
PSHG,26231852.0,0.6616915422885573,0.044699997,Industrials,81.0,1260.0,1341.0
GRNT,591943296.0,0.0665137614678899,0.06732,Energy,608.0,734.0,1342.0
IESC,8612462592.0,0.035829998094149,0.16926001,Industrials,1246.0,96.0,1342.0
DMLP,1126764800.0,0.0464316423043852,0.094390005,Energy,948.0,394.0,1342.0
AZO,58309963776.0,0.0407011070110701,0.119619995,Consumer Cyclical,1106.0,236.0,1342.0
FLOC,1833809024.0,0.0956340956340956,0.05412,Energy,352.0,992.0,1344.0
WLFC,1224413056.0,0.1000901713255184,0.052950002,Industrials,331.0,1015.0,1346.0
META,1590679830528.0,0.035188560213094,0.18013,Communication Services,1262.0,85.0,1347.0
MPWR,47105994752.0,0.0402622110095537,0.1225,Technology,1127.0,220.0,1347.0
TME,29608259584.0,0.0563697857948139,0.07836,Communication Services,767.0,580.0,1347.0
AM,8472658432.0,0.0558404558404558,0.07869,Energy,777.0,570.0,1347.0
FLO,2208924160.0,0.0854460093896713,0.05697,Consumer Defensive,418.0,931.0,1349.0
ITRG,786329216.0,0.0356294536817102,0.16815001,Basic Materials,1253.0,98.0,1351.0
RMD,37173235712.0,0.0379304995345951,0.14185001,Healthcare,1189.0,162.0,1351.0
GWW,49836417024.0,0.0345148259728182,0.18964,Industrials,1279.0,72.0,1351.0
QLYS,4805805568.0,0.0382368168034908,0.13692,Technology,1174.0,177.0,1351.0
TLIH,14114085.0,0.2081165452653486,0.04657,Industrials,154.0,1200.0,1354.0
EXPD,21808611328.0,0.0381082423038728,0.13853,Industrials,1181.0,173.0,1354.0
POOL,9776572416.0,0.042482395728546,0.10717,Industrials,1055.0,300.0,1355.0
POWL,4845509632.0,0.0384177575412635,0.13368,Industrials,1170.0,186.0,1356.0
OTIS,35236425728.0,0.0378813275226282,0.14044,Industrials,1191.0,165.0,1356.0
MPTI,181178704.0,0.0369970710652073,0.15228,Technology,1223.0,135.0,1358.0
KBH,3955056128.0,0.0996596985901798,0.052699998,Consumer Cyclical,335.0,1023.5,1358.5
ARDT,1265779072.0,0.1670428893905192,0.047519997,Healthcare,186.0,1173.0,1359.0
LGPS,22092602.0,0.2448979591836734,0.04578,Industrials,135.0,1228.0,1363.0
SSD,7577262080.0,0.0456491520711704,0.09403,Basic Materials,966.0,398.0,1364.0
CPRT,38594863104.0,0.0408316633266533,0.1142,Industrials,1103.0,263.0,1366.0
TPH,3119607296.0,0.0951979780960404,0.05316,Consumer Cyclical,355.0,1011.0,1366.0
NGVC,572833024.0,0.0789577575996841,0.058530003,Consumer Defensive,470.0,899.0,1369.0
ECO,1435058560.0,0.061340206185567,0.06974,Industrials,676.0,694.0,1370.0
OTTR,3572026368.0,0.0779740871613663,0.05899,Industrials,484.0,887.0,1371.0
ABT,216339054592.0,0.0638639281129653,0.067930005,Healthcare,648.0,723.0,1371.0
MCD,220817752064.0,0.0382396088019559,0.12968999,Consumer Cyclical,1173.0,200.0,1373.0
SYY,36422172672.0,0.0501816224942822,0.08311,Consumer Defensive,867.0,507.0,1374.0
YUM,43413798912.0,0.0326918174866173,0.24031,Consumer Cyclical,1341.0,34.0,1375.0
UPS,90420936704.0,0.0598907710821068,0.07118,Industrials,703.0,673.0,1376.0
BORR,1344102912.0,0.0669856459330143,0.06476,Energy,601.0,775.0,1376.0
BCE,22119512064.0,0.2013422818791946,0.04606,Communication Services,162.0,1220.0,1382.0
SSTK,663875392.0,0.0885142255005268,0.05424,Communication Services,391.0,991.0,1382.0
EFXT,2001545984.0,0.0719424460431654,0.06161,Energy,540.0,843.5,1383.5
CDW,17640777728.0,0.059250936329588,0.071,Technology,711.0,675.0,1386.0
BHC,2782123008.0,0.1295060080106809,0.04828,Healthcare,235.0,1154.0,1389.0
DLX,1064431232.0,0.0772823779193205,0.05847,Industrials,489.0,901.0,1390.0
NXST,6256900096.0,0.0759379594934307,0.05874,Communication Services,499.0,891.0,1390.0
EPAC,2131447552.0,0.0413140866102538,0.106759995,Industrials,1087.0,303.0,1390.0
FTLF,145092080.0,0.0438851242336237,0.096049994,Consumer Defensive,1013.0,379.0,1392.0
CINT,569894272.0,0.0592105263157894,0.070650004,Technology,713.0,679.0,1392.0
USLM,3770968064.0,0.0346741692646947,0.16274999,Basic Materials,1277.0,115.0,1392.0
EPD,70067412992.0,0.0822686195076347,0.056149997,Energy,445.0,948.0,1393.0
JNJ,514745892864.0,0.0493038336830059,0.08264,Healthcare,880.0,513.5,1393.5
EVTC,1882404608.0,0.0743910467412771,0.05914,Technology,511.0,883.0,1394.0
PAYX,39364374528.0,0.039222646197533,0.116359994,Technology,1146.0,248.0,1394.0
VIOT,102452048.0,0.2531645569620253,0.044439998,Consumer Cyclical,125.5,1270.0,1395.5
MSA,6915820032.0,0.0405714285714285,0.109910004,Industrials,1111.0,287.0,1398.0
GPI,5030774784.0,0.0716092040361551,0.06121,Consumer Cyclical,543.0,855.0,1398.0
CNI,60990914560.0,0.0536634663971702,0.07771,Industrials,816.0,582.0,1398.0
ECG,4369223680.0,0.0416275797373358,0.10415,Industrials,1081.0,319.0,1400.0
TKC,4975777280.0,0.0651408450704225,0.0648,Communication Services,631.0,772.0,1403.0
MOH,9806405632.0,0.0893741062589374,0.052729998,Healthcare,385.0,1021.0,1406.0
CHR,160757824.0,64.44444444444444,0.040009998,Communication Services,29.0,1378.0,1407.0
KFY,3525389312.0,0.0713040952657566,0.06097,Industrials,546.0,862.0,1408.0
GIII,1267308544.0,0.1099865047233468,0.049310002,Consumer Cyclical,292.0,1118.0,1410.0
TAYD,226961440.0,0.0436865021770682,0.094440006,Industrials,1019.0,392.0,1411.0
FSLR,25899892736.0,0.0547870327544884,0.0756,Technology,794.0,617.0,1411.0
ELOG,17905330.0,0.0914634146341463,0.052020002,Industrials,373.0,1041.0,1414.0
REYN,5041600512.0,0.0606571187868576,0.06764,Consumer Cyclical,690.0,726.0,1416.0
AXR,114926856.0,0.0898203592814371,0.05217,Real Estate,380.0,1038.0,1418.0
FANG,43773198336.0,0.0965031173759826,0.051009998,Energy,348.0,1071.0,1419.0
RCKY,242270912.0,0.090728476821192,0.05173,Consumer Cyclical,374.0,1051.5,1425.5
IHG,20714133504.0,0.0342525399129172,0.14952,Consumer Cyclical,1287.0,140.0,1427.0
BTG,6132872192.0,0.032051282051282,0.19841999,Basic Materials,1363.5,64.0,1427.5
ENS,6149447168.0,0.0528075280133721,0.07685,Industrials,830.0,600.0,1430.0
COMM,4337923584.0,0.0614495798319327,0.06611,Technology,675.0,756.0,1431.0
EME,30017748992.0,0.0375539241655944,0.12044,Industrials,1202.0,230.0,1432.0
AXTA,7055266816.0,0.0633525310700212,0.064380005,Basic Materials,651.0,782.0,1433.0
MXC,22280940.0,0.0729118597138901,0.058280002,Energy,528.0,906.0,1434.0
WB,2709776128.0,0.1559714795008912,0.04539,Communication Services,195.0,1240.0,1435.0
UCL,63975496.0,0.0591715976331361,0.06834,Communication Services,715.0,720.0,1435.0
UL,141170999296.0,0.0456380006209251,0.08656,Consumer Defensive,967.0,468.0,1435.0
MSB,533066016.0,0.0326764779246694,0.17066999,Basic Materials,1343.0,94.0,1437.0
LAUR,5202131456.0,0.0379533314590947,0.11618,Consumer Defensive,1188.0,250.0,1438.0
AVY,14510663680.0,0.0468159812736075,0.08288,Consumer Cyclical,933.0,509.0,1442.0
OSK,9645487104.0,0.0684931506849315,0.061139997,Industrials,585.0,857.5,1442.5
IRS,1428350464.0,0.2485276796230859,0.04259,Real Estate,132.0,1311.0,1443.0
EXOD,530048672.0,0.1852054794520548,0.04423,Technology,168.0,1276.5,1444.5
GRMN,41176383488.0,0.0383469667596576,0.11185,Technology,1171.0,276.0,1447.0
WDFC,2655108352.0,0.0343262559340602,0.14048,Basic Materials,1284.0,164.0,1448.0
YETI,4006791168.0,0.0387096774193548,0.10842,Consumer Cyclical,1158.0,292.0,1450.0
VICI,29723643904.0,0.0942990319110792,0.05009,Real Estate,357.0,1095.0,1452.0
BLD,13774801920.0,0.04147698533131,0.09718,Industrials,1085.0,368.0,1453.0
LECO,13859475456.0,0.0371386536243985,0.119799994,Industrials,1219.0,235.0,1454.0
CPB,7784285184.0,0.0735126942023493,0.05685,Consumer Defensive,522.0,935.0,1457.0
FERG,48809914368.0,0.0408644888833685,0.09774999,Industrials,1100.0,364.0,1464.0
IMPP,140552368.0,0.2643979057591623,0.04123,Energy,120.0,1344.0,1464.0
SAIC,5188519936.0,0.068404478656403,0.05959,Technology,586.0,880.0,1466.0
SLB,68571095040.0,0.0569213732004429,0.0686,Energy,756.0,713.0,1469.0
PBH,3184156672.0,0.0618683001531393,0.06367,Healthcare,672.0,799.0,1471.0
OMC,24596961280.0,0.0867451381780962,0.051170003,Communication Services,406.0,1066.0,1472.0
ADT,6675456512.0,0.0890243902439024,0.05051,Industrials,388.0,1084.0,1472.0
DAL,45269909504.0,0.1078417570040827,0.04749,Industrials,299.0,1174.0,1473.0
EBAY,43127091200.0,0.0483386923901393,0.0785,Consumer Cyclical,897.0,576.0,1473.0
AVAH,1773657472.0,0.0422374429223744,0.09312,Healthcare,1065.0,408.0,1473.0
TK,836489216.0,0.0929989550679205,0.049439996,Energy,364.0,1112.0,1476.0
SBAC,20038105088.0,0.0429729729729729,0.0896,Real Estate,1039.0,437.0,1476.0
AA,16928479232.0,0.0692858230546672,0.05834,Basic Materials,573.0,903.5,1476.5
UTMD,187727136.0,0.0591182364729458,0.06559,Healthcare,717.0,760.0,1477.0
NRC,481566208.0,0.0347528144884973,0.12925,Healthcare,1274.0,203.0,1477.0
WMS,12221467648.0,0.037377216481694,0.11254,Industrials,1208.0,273.0,1481.0
PRT,36618856.0,0.1510791366906475,0.04413,Energy,202.0,1280.0,1482.0
SMG,3623126528.0,0.0402345658902101,0.098570004,Basic Materials,1128.0,354.0,1482.0
SIRI,7007568384.0,0.1941793893129771,0.04225,Communication Services,164.0,1318.0,1482.0
BYRN,385424736.0,0.0378531073446327,0.108839996,Industrials,1192.0,291.0,1483.0
INSW,2758684416.0,0.0806096217407271,0.052589998,Energy,456.0,1027.0,1483.0
KO,306593234944.0,0.0428368794326241,0.08959,Consumer Defensive,1045.0,438.5,1483.5
MOMO,1119866240.0,0.0877697841726618,0.050329998,Communication Services,397.0,1087.0,1484.0
FTI,20727560192.0,0.044578313253012,0.08369,Energy,990.0,496.0,1486.0
VTOL,1153329664.0,0.1194402798600699,0.04585,Energy,264.0,1224.0,1488.0
JKHY,13693756416.0,0.034582435486414,0.12581,Technology,1278.0,213.0,1491.0
PKG,19673860096.0,0.0455759138200902,0.08209,Consumer Cyclical,969.0,522.5,1491.5
WEN,1589313024.0,0.1105882352941176,0.046529997,Consumer Cyclical,291.0,1202.0,1493.0
TTE,141001719808.0,0.0956427688504326,0.04858,Energy,351.0,1143.0,1494.0
MZTI,4594323456.0,0.0364669666114136,0.11437,Consumer Defensive,1236.0,259.0,1495.0
NUS,518213312.0,0.2095693779904306,0.04124,Consumer Defensive,153.0,1343.0,1496.0
VLTO,25269219328.0,0.035819430814524,0.11594,Industrials,1247.0,252.0,1499.0
B,84995268608.0,0.0424230063226596,0.08929,Basic Materials,1058.0,442.0,1500.0
ORIO,28359570.0,0.188034188034188,0.04153,Technology,165.0,1338.0,1503.0
AIT,10523866112.0,0.0379978078187796,0.10419,Industrials,1186.0,318.0,1504.0
VVV,3999215360.0,0.0522364716922114,0.07154,Consumer Cyclical,840.0,666.0,1506.0
AAPL,3857366646784.0,0.0287031700288184,0.22964,Technology,1470.0,40.0,1510.0
RCL,79555821568.0,0.0493142496596154,0.07463,Consumer Cyclical,879.0,633.0,1512.0
DXPE,1780336896.0,0.0456356078974714,0.08039,Industrials,968.0,545.0,1513.0
TGT,49361375232.0,0.077727529677784,0.052410003,Consumer Defensive,486.0,1032.0,1518.0
GOOGL,4069309546496.0,0.030585186524438,0.16275999,Communication Services,1405.0,113.5,1518.5
RPM,14319466496.0,0.046538737446198,0.07858,Basic Materials,945.0,573.5,1518.5
GOOG,4061326999552.0,0.0304451056412105,0.16275999,Communication Services,1407.0,113.5,1520.5
UVV,1372657280.0,0.0818282344268337,0.05098,Consumer Defensive,448.0,1073.5,1521.5
EXLS,6731868160.0,0.0350461757044754,0.11472999,Technology,1266.0,256.0,1522.0
ACIW,4708654592.0,0.0524416135881104,0.070089996,Technology,836.0,687.0,1523.0
LNN,1307050368.0,0.0547223348196189,0.06755,Industrials,795.0,729.0,1524.0
CROX,4662684160.0,0.033069238718567,0.13067001,Consumer Cyclical,1327.0,197.0,1524.0
STZ,26664218624.0,0.0419575813463311,0.08804,Consumer Defensive,1073.0,451.0,1524.0
QUAD,313938080.0,0.0677419354838709,0.05703,Industrials,596.0,929.0,1525.0
EMN,7816642560.0,0.0875730994152046,0.049099997,Basic Materials,403.0,1123.5,1526.5
EGY,406607200.0,0.0725806451612903,0.054050002,Energy,533.0,994.5,1527.5
FFIV,15673158656.0,0.0435762862211709,0.08291,Technology,1022.0,508.0,1530.0
HPK,590299072.0,0.0896551724137931,0.0484,Energy,381.0,1149.0,1530.0
DKS,19405393920.0,0.0569162259949902,0.06479,Consumer Cyclical,757.0,773.0,1530.0
GEO,2428734208.0,0.0973502304147465,0.04723,Industrials,346.0,1184.5,1530.5
GGG,14264925184.0,0.0342129845866417,0.11726,Industrials,1288.0,243.0,1531.0
PAYC,8860412928.0,0.0506480432867748,0.07124,Technology,860.0,672.0,1532.0
HAL,27803355136.0,0.0473354231974921,0.0761,Energy,922.0,611.0,1533.0
VLGEA,515633824.0,0.1086077411900635,0.04553,Consumer Defensive,296.0,1237.0,1533.0
DLO,4229340416.0,0.0385674931129476,0.09664,Technology,1163.0,372.0,1535.0
TSCO,27350169600.0,0.0408445146014206,0.090100005,Consumer Cyclical,1102.0,435.0,1537.0
ELMD,234448352.0,0.0327640292784942,0.12928,Healthcare,1337.0,202.0,1539.0
BIRK,7850949120.0,0.0507094673179809,0.07038,Consumer Cyclical,857.0,682.0,1539.0
AYI,10008927232.0,0.0411392405063291,0.08881,Industrials,1093.0,447.0,1540.0
BKNG,172249137152.0,0.0284891830133246,0.20249,Consumer Cyclical,1479.0,61.0,1540.0
ZM,24897884160.0,0.0592507204610951,0.06231,Technology,712.0,829.0,1541.0
AMX,61638557696.0,0.0609756097560975,0.06106,Communication Services,683.0,861.0,1544.0
WINA,1502615296.0,0.0267525035765379,0.64271003,Consumer Cyclical,1538.0,7.0,1545.0
CART,10874731520.0,0.0434263898830828,0.08224,Consumer Cyclical,1027.0,519.0,1546.0
SPOK,268806112.0,0.061022120518688,0.060560003,Healthcare,681.0,865.0,1546.0
TRGP,38794788864.0,0.0424619956566464,0.08448,Energy,1057.0,490.0,1547.0
WIT,30910306304.0,0.0481099656357388,0.073070005,Technology,902.0,647.0,1549.0
